"CASEID","ALTERID","AGE","EDUC","RACE","SEX","RELIG","AGE_CATEGORICAL","EDUC_CATEGORICAL","TALKTO","SPOUSE","KIN"
19850988,2,48,12,"white","male",NA,"40s","HS",4,2,1
19850988,3,50,12,"white","female","none","50s","HS",2,2,1
19850988,4,56,14,"white","female","none","50s","Some College",3,2,1
19850988,5,44,12,"white","male","catholic","40s","HS",4,2,1
19850989,1,65,12,"white","female","protestant","60+","HS",4,2,0
19850989,2,57,12,"white","female","protestant","50s","HS",4,2,0
19850989,3,26,13,"white","female","protestant","20s","Some College",1,2,1
19850989,4,72,18,"white","male","protestant","60+","Post Graduate",4,2,0
19850989,5,32,13,"white","male","protestant","30s","Some College",2,2,1
19850990,1,21,11,"white","female","catholic","20s","No HS",1,2,0
19850990,2,27,12,"white","male",NA,"20s","HS",1,2,0
19850991,1,69,13,"white","male","catholic","60+","Some College",1,1,1
19850991,2,74,12,"white","female","protestant","60+","HS",3,2,1
19850991,3,74,13,"white","female","protestant","60+","Some College",2,2,0
19850991,4,68,12,"white","female","catholic","60+","HS",2,2,0
19850992,1,25,11,"white","female","none","20s","No HS",1,2,1
19850992,2,29,11,"white","male","catholic","20s","No HS",1,1,1
19850993,1,24,12,"white","female","catholic","20s","HS",3,2,0
19850993,2,38,12,"white","male","catholic","30s","HS",1,1,1
19850993,3,32,11,"white","female","catholic","30s","No HS",1,2,1
19850995,1,40,18,"white","male","protestant","40s","Post Graduate",2,2,0
19850995,2,38,18,"white","male","catholic","30s","Post Graduate",2,2,0
19850995,3,33,16,"white","male","none","30s","College",3,2,0
19850995,4,46,16,"white","male","protestant","40s","College",2,2,0
19850995,5,59,16,"white","male","protestant","50s","College",4,2,0
19850996,1,40,18,"white","male","protestant","40s","Post Graduate",3,2,0
19850996,2,45,16,"white","male","protestant","40s","College",1,2,1
19850996,3,69,12,"white","female","protestant","60+","HS",1,2,1
19850997,1,30,13,"white","male","none","30s","Some College",1,2,0
19850997,2,39,12,"white","male","protestant","30s","HS",1,2,0
19850997,3,58,18,"white","male","catholic","50s","Post Graduate",2,2,0
19850997,4,28,14,"white","female","catholic","20s","Some College",1,1,1
19850997,5,58,16,"white","male","catholic","50s","College",3,2,1
19850998,1,37,14,"white","male","jewish","30s","Some College",1,1,1
19850998,2,40,16,"white","female","none","40s","College",3,2,0
19850998,3,31,12,"white","female","none","30s","HS",3,2,0
19850998,4,42,18,"white","male","protestant","40s","Post Graduate",2,2,0
19850998,5,30,16,"white","male","none","30s","College",2,2,0
19850999,1,26,16,"white","male","catholic","20s","College",2,2,0
19850999,2,29,16,"white","male",NA,"20s","College",2,2,0
19850999,3,43,16,"white","male","catholic","40s","College",2,2,0
19850999,4,22,13,"white","female","protestant","20s","Some College",2,2,1
19850999,5,25,18,"white","male","catholic","20s","Post Graduate",2,2,0
19851000,1,43,18,"white","male","none","40s","Post Graduate",4,2,0
19851000,2,38,16,"white","female","protestant","30s","College",2,2,0
19851000,3,29,16,"white","female","none","20s","College",3,2,0
19851000,4,29,16,"white","male","none","20s","College",2,2,1
19851000,5,37,13,"white","female","none","30s","Some College",3,2,1
19851001,1,27,13,"white","male","protestant","20s","Some College",1,2,0
19851001,2,27,16,"white","female","protestant","20s","College",2,2,0
19851001,3,29,13,"white","female","catholic","20s","Some College",2,2,0
19851001,4,27,12,"white","male","protestant","20s","HS",2,2,1
19851001,5,51,12,"white","female","protestant","50s","HS",2,2,1
19851002,1,18,12,"black","female","protestant","20s","HS",1,2,1
19851002,2,19,12,"black","male","none","20s","HS",1,2,1
19851002,3,61,3.5,"black","female","protestant","60+","No HS",1,2,1
19851002,4,35,16,"black","male","protestant","30s","College",2,2,0
19851003,1,76,12,"white","female","protestant","60+","HS",1,2,1
19851003,2,80,12,"white","female","protestant","60+","HS",1,2,0
19851003,3,48,12,"white","female","none","40s","HS",2,2,1
19851004,1,40,18,"white","male","protestant","40s","Post Graduate",2,2,0
19851004,2,37,13,"white","female","catholic","30s","Some College",1,2,0
19851004,3,50,12,"white","female","catholic","50s","HS",1,2,0
19851004,4,52,16,"white","female","protestant","50s","College",2,2,0
19851004,5,57,12,"white","male","protestant","50s","HS",2,2,0
19851005,1,45,13,"white","female","protestant","40s","Some College",2,2,0
19851005,2,38,13,"white","female","protestant","30s","Some College",1,2,0
19851005,3,47,12,"white","female","protestant","40s","HS",1,2,0
19851005,4,38,12,"white","female","protestant","30s","HS",2,2,0
19851006,1,32,13,"white","male","protestant","30s","Some College",2,2,0
19851006,2,27,11,"white","male","other","20s","No HS",1,2,1
19851006,3,36,13,"hispanic","male","other","30s","Some College",2,2,0
19851006,4,60,13,"white","male","catholic","60+","Some College",1,2,1
19851007,1,75,12,"black",NA,"protestant","60+","HS",1,2,1
19851007,2,77,13,"black","male","protestant","60+","Some College",1,2,1
19851007,3,29,16,"black","female","protestant","20s","College",1,2,1
19851007,4,38,13,"white","female","catholic","30s","Some College",1,2,0
19851007,5,33,12,"black",NA,"protestant","30s","HS",2,2,1
19851008,1,48,16,"white","female","protestant","40s","College",1,1,1
19851008,2,35,18,"white","male","protestant","30s","Post Graduate",2,2,0
19851008,3,27,18,"white","male","protestant","20s","Post Graduate",2,2,0
19851008,4,42,16,"white","male","catholic","40s","College",1,2,0
19851008,5,48,16,"white","male","protestant","40s","College",2,2,0
19851009,1,55,13,"white","female","protestant","50s","Some College",1,1,1
19851009,2,55,18,"white","male",NA,"50s","Post Graduate",1,2,0
19851009,3,56,18,"white","male","catholic","50s","Post Graduate",1,2,0
19851010,1,42,18,"white","male","protestant","40s","Post Graduate",1,2,0
19851010,2,40,16,"white","female","protestant","40s","College",1,2,0
19851010,3,65,12,"white","male","protestant","60+","HS",2,2,1
19851010,4,63,12,"white","female","protestant","60+","HS",2,2,1
19851010,5,42,18,"white","male","protestant","40s","Post Graduate",3,2,0
19851011,1,63,13,"white","female","none","60+","Some College",2,2,1
19851011,2,65,16,"white","male","catholic","60+","College",2,2,1
19851011,3,53,12,"white","female","protestant","50s","HS",2,2,0
19851011,4,37,16,"white","female","catholic","30s","College",1,2,0
19851012,1,45,16,"white","female","protestant","40s","College",1,1,1
19851012,2,46,16,"white","male","protestant","40s","College",1,2,0
19851012,3,37,12,"white","male","protestant","30s","HS",1,2,0
19851012,4,38,16,"white","male","protestant","30s","College",1,2,0
19851013,1,42,12,"hispanic","female","catholic","40s","HS",1,2,1
19851014,1,51,16,"white","female","protestant","50s","College",2,2,1
19851014,2,80,8,"white","female","protestant","60+","No HS",2,2,0
19851014,3,70,8,"white","male","protestant","60+","No HS",3,2,0
19851015,1,44,18,"white","male","protestant","40s","Post Graduate",3,2,1
19851016,1,45,18,"white","male","protestant","40s","Post Graduate",2,2,1
19851016,2,28,13,"white","female","protestant","20s","Some College",1,1,1
19851017,1,38,11,"white","male","catholic","30s","No HS",3,2,0
19851017,2,53,8,"white","male","protestant","50s","No HS",1,2,0
19851017,3,32,8,"hispanic","male","catholic","30s","No HS",1,2,0
19851018,1,67,12,"white","male","none","60+","HS",1,1,1
19851018,2,61,16,"white","male","protestant","60+","College",4,2,1
19851018,3,30,13,"white","female","protestant","30s","Some College",1,2,1
19851018,4,65,12,"white","female","protestant","60+","HS",2,2,0
19851019,1,32,12,"white","female","none","30s","HS",1,1,1
19851019,2,36,13,"white","male","none","30s","Some College",3,2,1
19851020,1,22,14,"white","female","catholic","20s","Some College",2,2,0
19851020,2,43,18,"white","female","catholic","40s","Post Graduate",2,2,1
19851020,3,43,16,"white","male","protestant","40s","College",3,2,1
19851020,4,25,13,"white","female","catholic","20s","Some College",3,2,0
19851020,5,24,16,"white","female","catholic","20s","College",1,2,0
19851021,1,74,11,"white","female","catholic","60+","No HS",1,2,0
19851021,2,63,11,"white","female","protestant","60+","No HS",1,2,0
19851022,1,80,12,"white","male","protestant","60+","HS",1,2,0
19851022,2,45,18,"white","male",NA,"40s","Post Graduate",4,2,0
19851022,3,50,16,"white","male","protestant","50s","College",2,2,0
19851022,4,55,18,"white","male","jewish","50s","Post Graduate",2,2,0
19851022,5,52,16,"white","male","protestant","50s","College",4,2,0
19851023,1,47,16,"white","female","protestant","40s","College",2,2,0
19851023,2,50,18,"white","male","protestant","50s","Post Graduate",1,1,1
19851024,1,51,18,"white","male","jewish","50s","Post Graduate",2,2,0
19851024,2,74,16,"white","male","none","60+","College",1,2,1
19851024,3,64,12,"white","female","none","60+","HS",1,2,1
19851024,4,41,18,"white","male","jewish","40s","Post Graduate",2,2,0
19851024,5,39,12,"white","female","catholic","30s","HS",2,2,0
19851026,1,62,16,"white","male","none","60+","College",2,2,1
19851027,1,39,11,"hispanic","male","protestant","30s","No HS",1,1,1
19851027,2,34,13,"white","female","protestant","30s","Some College",1,2,0
19851027,3,52,12,"hispanic","female","catholic","50s","HS",1,2,1
19851028,1,63,13,"white","male","catholic","60+","Some College",2,2,1
19851028,2,63,13,"white","male",NA,"60+","Some College",1,2,0
19851028,3,65,13,"white","male",NA,"60+","Some College",1,2,0
19851029,1,40,12,"white","male","none","40s","HS",1,1,1
19851029,2,48,13,"white","female","none","40s","Some College",1,2,0
19851029,3,48,12,"white","male","protestant","40s","HS",1,2,0
19851029,4,38,16,"white","female","protestant","30s","College",2,2,0
19851030,1,51,11,"white","male","protestant","50s","No HS",1,1,1
19851031,1,44,11,"white","female","protestant","40s","No HS",1,2,1
19851031,2,46,13,"white","male","protestant","40s","Some College",1,2,1
19851032,1,37,11,"white","female","protestant","30s","No HS",1,1,1
19851032,2,47,8,"white","male","none","40s","No HS",1,2,1
19851033,1,67,13,"white","male","protestant","60+","Some College",1,1,1
19851034,1,60,13,"white","male","protestant","60+","Some College",2,2,0
19851034,2,48,11,"white","male",NA,"40s","No HS",4,2,0
19851034,3,58,16,"white","male",NA,"50s","College",2,2,0
19851036,1,49,12,"white","female",NA,"40s","HS",1,2,1
19851036,2,65,12,"white","female","protestant","60+","HS",1,2,0
19851036,3,49,12,"white","female",NA,"40s","HS",2,2,0
19851037,1,20,12,"white","female","protestant","20s","HS",1,2,1
19851037,2,21,12,"white","female","protestant","20s","HS",1,2,0
19851037,3,23,12,"white","female","protestant","20s","HS",2,2,1
19851038,1,50,12,"white","female","protestant","50s","HS",2,2,0
19851038,2,57,12,"white","female","protestant","50s","HS",3,2,0
19851038,3,47,12,"white","male","protestant","40s","HS",3,2,0
19851038,4,64,12,"white","female","protestant","60+","HS",2,2,1
19851039,1,45,11,"white","male",NA,"40s","No HS",3,2,0
19851039,2,55,11,"white","male",NA,"50s","No HS",2,2,0
19851039,3,60,11,"white","female",NA,"60+","No HS",1,2,0
19851040,1,46,16,"white","male","other","40s","College",4,2,0
19851040,2,33,13,"white","female","protestant","30s","Some College",1,1,1
19851041,1,17,11,"white","female","protestant","20s","No HS",1,1,1
19851041,2,21,12,"hispanic","male","protestant","20s","HS",1,2,0
19851041,3,26,12,"white","male","protestant","20s","HS",2,2,1
19851042,1,67,16,"white","male","none","60+","College",1,2,0
19851042,2,48,16,"white","male","none","40s","College",1,2,0
19851042,3,67,16,"white","male","none","60+","College",3,2,0
19851043,1,23,13,"white","male","protestant","20s","Some College",1,2,0
19851043,2,55,8,"white","female","protestant","50s","No HS",2,2,1
19851043,3,43,18,"white","male","protestant","40s","Post Graduate",3,2,0
19851043,4,29,13,"white","female","catholic","20s","Some College",1,2,0
19851044,1,45,11,"white","male",NA,"40s","No HS",2,2,0
19851044,2,37,11,"white","male",NA,"30s","No HS",2,2,0
19851044,3,49,11,"white","male","catholic","40s","No HS",2,2,0
19851045,1,45,12,"white","male","protestant","40s","HS",2,2,1
19851045,2,70,NA,"white","male","catholic","60+",NA,1,2,0
19851046,1,53,12,"white","male","protestant","50s","HS",2,2,1
19851047,1,51,16,"white","female","protestant","50s","College",2,2,0
19851047,2,51,16,"white","male","protestant","50s","College",2,2,0
19851047,3,55,NA,"white","male","protestant","50s",NA,2,2,0
19851048,1,32,18,"white","male",NA,"30s","Post Graduate",4,2,0
19851048,2,60,12,"white","female","protestant","60+","HS",1,2,1
19851049,1,72,NA,"hispanic","male",NA,"60+",NA,2,2,0
19851049,2,82,3.5,"hispanic","male","catholic","60+","No HS",1,2,1
19851049,3,45,8,"hispanic","female","catholic","40s","No HS",1,2,1
19851049,4,58,8,"hispanic","female","catholic","50s","No HS",1,2,1
19851050,1,49,12,"hispanic","female","catholic","40s","HS",1,2,1
19851050,2,47,12,"hispanic","female","catholic","40s","HS",2,2,1
19851050,3,45,12,"hispanic","female","catholic","40s","HS",1,2,1
19851050,4,52,12,"hispanic","male","catholic","50s","HS",3,2,1
19851051,1,52,12,"white","female","protestant","50s","HS",1,1,1
19851052,1,36,16,"white","female","protestant","30s","College",2,2,0
19851052,2,37,16,"white","male","protestant","30s","College",1,1,1
19851052,3,34,16,"white","female","protestant","30s","College",2,2,0
19851052,4,34,12,"white","female","protestant","30s","HS",2,2,0
19851052,5,39,13,"white","female","catholic","30s","Some College",3,2,1
19851053,1,33,11,"white","female","protestant","30s","No HS",1,2,0
19851053,2,42,13,"white","female","protestant","40s","Some College",2,2,1
19851053,3,69,12,"white","female","protestant","60+","HS",1,2,1
19851053,4,34,13,"white","male","protestant","30s","Some College",1,1,1
19851055,1,50,16,"white","male","protestant","50s","College",4,2,0
19851055,2,50,16,"white","male","catholic","50s","College",4,2,0
19851055,3,50,12,"white","male","protestant","50s","HS",2,2,0
19851055,4,50,18,"white","male","protestant","50s","Post Graduate",1,2,0
19851055,5,50,16,"white","male","protestant","50s","College",2,2,0
19851056,1,50,16,"white","male","protestant","50s","College",1,1,1
19851056,2,21,11,"white","female","protestant","20s","No HS",1,2,1
19851056,3,64,8,"white","female","protestant","60+","No HS",2,2,1
19851056,4,53,12,"white","female","protestant","50s","HS",1,2,0
19851056,5,40,12,"white","female","protestant","40s","HS",1,2,0
19851057,1,37,16,"white","female","protestant","30s","College",1,2,0
19851057,2,31,16,"white","male","protestant","30s","College",3,2,0
19851057,3,45,13,"other","female","protestant","40s","Some College",1,2,1
19851057,4,26,13,"white","male","protestant","20s","Some College",2,2,0
19851057,5,43,13,"white","male","protestant","40s","Some College",2,2,0
19851059,1,34,11,"white","male","none","30s","No HS",1,1,1
19851059,2,31,11,"white","female","catholic","30s","No HS",4,2,1
19851059,3,39,12,"white","female","none","30s","HS",1,2,0
19851059,4,31,12,"white","female","none","30s","HS",1,2,0
19851060,1,49,3.5,"white","female","protestant","40s","No HS",1,1,1
19851061,1,30,16,"white","male","jewish","30s","College",1,1,1
19851061,2,72,13,"white","female","protestant","60+","Some College",1,2,1
19851061,3,73,16,"white","male","protestant","60+","College",1,2,1
19851062,1,30,13,"white","female","protestant","30s","Some College",1,1,1
19851062,2,43,18,"white","male","protestant","40s","Post Graduate",1,2,0
19851062,3,50,12,"white","male","catholic","50s","HS",1,2,0
19851063,1,55,12,"white","female","protestant","50s","HS",1,2,1
19851063,2,25,12,"white","male","protestant","20s","HS",1,1,1
